u_id,i_id,overall,service,cleanliness,value,sleep_q,location,rooms
27,11,5.0,0.0,0.0,0.0,0.0,0.0,0.0
27,154,5.0,5.0,0.0,0.0,5.0,0.0,5.0
27,146,5.0,5.0,5.0,5.0,0.0,0.0,0.0
27,32,5.0,5.0,5.0,0.0,0.0,5.0,0.0
27,59,5.0,5.0,0.0,0.0,5.0,5.0,0.0
27,47,5.0,0.0,0.0,0.0,0.0,0.0,0.0
27,155,5.0,0.0,0.0,0.0,0.0,0.0,0.0
28,96,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,52,1.0,1.0,0.0,1.0,0.0,3.0,0.0
28,156,3.0,0.0,4.0,0.0,0.0,5.0,0.0
28,102,3.0,5.0,4.0,2.0,3.0,4.0,3.0
28,43,3.0,4.0,3.0,0.0,0.0,4.0,0.0
28,157,4.0,5.0,0.0,0.0,0.0,5.0,4.0
28,12,4.0,0.0,4.0,4.0,0.0,5.0,0.0
28,126,4.0,5.0,5.0,5.0,0.0,0.0,0.0
28,38,4.0,4.0,4.0,4.0,0.0,0.0,0.0
28,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0
28,11,4.0,5.0,5.0,4.0,4.0,4.0,4.0
28,144,4.0,4.0,4.0,5.0,4.0,5.0,4.0
28,24,4.0,5.0,4.0,3.0,4.0,5.0,4.0
28,89,4.0,4.0,4.0,4.0,4.0,5.0,4.0
28,65,4.0,4.0,5.0,5.0,5.0,5.0,5.0
28,47,4.0,0.0,0.0,0.0,0.0,0.0,0.0
28,141,4.0,0.0,0.0,0.0,0.0,0.0,0.0
28,95,4.0,5.0,5.0,3.0,3.0,5.0,3.0
28,92,4.0,0.0,0.0,0.0,0.0,0.0,0.0
28,23,4.0,5.0,4.0,4.0,3.0,5.0,3.0
28,49,4.0,5.0,5.0,3.0,4.0,3.0,5.0
28,29,5.0,5.0,5.0,4.0,0.0,0.0,0.0
28,51,5.0,5.0,5.0,5.0,5.0,5.0,5.0
28,97,5.0,5.0,5.0,5.0,5.0,4.0,5.0
28,158,5.0,5.0,0.0,5.0,5.0,0.0,0.0
28,6,5.0,5.0,0.0,5.0,0.0,5.0,0.0
28,61,5.0,5.0,0.0,0.0,5.0,0.0,5.0
28,142,5.0,5.0,0.0,0.0,5.0,5.0,0.0
28,44,5.0,0.0,0.0,0.0,0.0,0.0,0.0
28,90,5.0,4.0,4.0,4.0,0.0,4.0,4.0
28,26,5.0,5.0,5.0,5.0,5.0,5.0,5.0
28,124,5.0,5.0,5.0,4.0,5.0,5.0,5.0
28,17,5.0,5.0,4.0,5.0,4.0,5.0,4.0
28,136,5.0,5.0,5.0,4.0,5.0,4.0,5.0
28,41,5.0,5.0,5.0,5.0,5.0,5.0,4.0
28,93,5.0,5.0,5.0,5.0,5.0,5.0,5.0
28,159,5.0,5.0,5.0,5.0,0.0,0.0,0.0
28,111,5.0,4.0,4.0,3.0,5.0,5.0,3.0
28,94,5.0,5.0,5.0,5.0,5.0,5.0,5.0
28,28,5.0,5.0,4.0,4.0,4.0,4.0,5.0
28,34,5.0,5.0,5.0,0.0,0.0,0.0,5.0
28,64,5.0,5.0,5.0,0.0,5.0,0.0,0.0
28,55,5.0,5.0,5.0,0.0,0.0,5.0,0.0
28,118,5.0,5.0,0.0,0.0,5.0,0.0,4.0
28,84,5.0,5.0,5.0,5.0,5.0,5.0,5.0
29,11,1.0,2.0,2.0,1.0,1.0,4.0,3.0
29,4,3.0,4.0,4.0,2.0,3.0,4.0,2.0
29,59,3.0,4.0,3.0,4.0,0.0,4.0,3.0
29,160,3.0,4.0,4.0,3.0,3.0,2.0,3.0
29,1,4.0,5.0,4.0,4.0,5.0,4.0,4.0
29,112,4.0,0.0,0.0,0.0,0.0,0.0,0.0
29,42,4.0,4.0,0.0,4.0,0.0,5.0,0.0
29,95,4.0,4.0,5.0,3.0,5.0,4.0,5.0
29,161,5.0,5.0,5.0,5.0,5.0,5.0,5.0
29,29,5.0,5.0,5.0,4.0,0.0,0.0,0.0
29,8,5.0,0.0,0.0,0.0,0.0,0.0,0.0
29,89,5.0,5.0,5.0,4.0,5.0,5.0,5.0
29,63,5.0,0.0,0.0,0.0,0.0,0.0,0.0
29,155,5.0,0.0,0.0,0.0,0.0,0.0,0.0
30,162,1.0,1.0,0.0,0.0,1.0,0.0,1.0
30,4,3.0,5.0,4.0,2.0,4.0,5.0,3.0
30,3,4.0,5.0,5.0,5.0,2.0,5.0,4.0
30,99,4.0,4.0,4.0,4.0,0.0,0.0,0.0
30,77,4.0,4.0,0.0,0.0,4.0,0.0,4.0
30,51,5.0,0.0,0.0,0.0,0.0,0.0,0.0
30,36,5.0,5.0,5.0,4.0,4.0,4.0,5.0
30,61,5.0,5.0,5.0,5.0,4.0,5.0,5.0
30,91,5.0,0.0,0.0,0.0,0.0,0.0,0.0
30,163,5.0,0.0,0.0,0.0,0.0,0.0,0.0
30,93,5.0,0.0,0.0,0.0,0.0,0.0,0.0
30,62,5.0,5.0,4.0,3.0,5.0,4.0,4.0
30,63,5.0,5.0,5.0,4.0,5.0,5.0,5.0
30,55,5.0,5.0,5.0,0.0,0.0,5.0,0.0
30,164,5.0,5.0,0.0,0.0,5.0,5.0,0.0
31,78,1.0,1.0,0.0,1.0,0.0,0.0,1.0
31,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0
31,97,2.0,4.0,3.0,3.0,4.0,4.0,4.0
31,165,2.0,5.0,0.0,0.0,4.0,0.0,1.0
31,123,3.0,0.0,0.0,0.0,0.0,0.0,0.0
31,86,4.0,5.0,5.0,5.0,5.0,5.0,5.0
31,2,4.0,5.0,5.0,0.0,5.0,0.0,0.0
31,17,4.0,4.0,5.0,5.0,4.0,0.0,5.0
31,56,4.0,5.0,4.0,4.0,0.0,5.0,4.0
31,26,5.0,5.0,5.0,5.0,5.0,5.0,5.0
31,158,5.0,5.0,5.0,0.0,5.0,0.0,0.0
31,30,5.0,5.0,5.0,4.0,5.0,5.0,5.0
31,82,5.0,0.0,0.0,0.0,0.0,0.0,0.0
31,90,5.0,5.0,5.0,0.0,5.0,0.0,0.0
31,38,5.0,5.0,0.0,5.0,0.0,0.0,5.0
31,47,5.0,5.0,5.0,4.0,5.0,5.0,5.0
31,93,5.0,5.0,5.0,5.0,5.0,5.0,5.0
31,14,5.0,5.0,5.0,5.0,5.0,4.0,5.0
31,33,5.0,5.0,5.0,4.0,5.0,5.0,5.0
31,12,5.0,4.0,5.0,4.0,5.0,5.0,4.0
31,37,5.0,0.0,0.0,0.0,0.0,0.0,0.0
31,32,5.0,5.0,0.0,4.0,5.0,0.0,0.0
31,55,5.0,5.0,5.0,4.0,5.0,5.0,5.0
32,98,2.0,4.0,0.0,0.0,1.0,0.0,2.0
32,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0
32,81,3.0,5.0,5.0,3.0,4.0,2.0,3.0
32,150,3.0,0.0,0.0,0.0,0.0,0.0,0.0
32,130,3.0,3.0,2.0,4.0,3.0,4.0,3.0
32,112,3.0,4.0,4.0,4.0,4.0,4.0,3.0
32,166,4.0,0.0,0.0,0.0,0.0,0.0,0.0
32,127,4.0,4.0,0.0,4.0,4.0,0.0,0.0
32,47,4.0,5.0,4.0,4.0,5.0,5.0,4.0
32,164,4.0,5.0,4.0,4.0,4.0,4.0,4.0
32,167,4.0,4.0,4.0,4.0,4.0,5.0,4.0
32,149,4.0,0.0,0.0,0.0,0.0,0.0,0.0
32,6,5.0,5.0,5.0,4.0,5.0,5.0,5.0
32,97,5.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2,5.0,5.0,0.0,4.0,5.0,0.0,0.0
32,67,5.0,5.0,5.0,0.0,5.0,0.0,0.0
32,41,5.0,0.0,0.0,0.0,0.0,0.0,0.0
32,110,5.0,5.0,0.0,5.0,0.0,5.0,0.0
32,37,5.0,0.0,0.0,0.0,0.0,0.0,0.0
32,115,5.0,5.0,5.0,5.0,5.0,4.0,5.0
32,88,5.0,5.0,5.0,0.0,0.0,5.0,0.0
33,168,1.0,1.0,1.0,3.0,2.0,4.0,3.0
33,169,2.0,3.0,3.0,0.0,0.0,0.0,3.0
33,53,3.0,3.0,2.0,2.0,2.0,4.0,3.0
33,170,3.0,3.0,5.0,5.0,4.0,5.0,5.0
33,95,3.0,5.0,0.0,3.0,4.0,0.0,0.0
33,16,3.0,3.0,3.0,3.0,3.0,2.0,2.0
33,86,4.0,4.0,4.0,4.0,4.0,4.0,4.0
33,69,4.0,4.0,4.0,0.0,0.0,0.0,4.0
33,100,4.0,5.0,5.0,4.0,3.0,5.0,4.0
33,11,4.0,5.0,4.0,3.0,0.0,0.0,0.0
33,34,4.0,4.0,4.0,4.0,4.0,4.0,4.0
33,89,4.0,4.0,5.0,4.0,5.0,5.0,5.0
33,65,4.0,4.0,3.0,4.0,5.0,0.0,0.0
33,171,4.0,4.0,0.0,0.0,0.0,3.0,3.0
33,42,4.0,5.0,5.0,4.0,4.0,5.0,4.0
33,115,4.0,4.0,0.0,0.0,4.0,0.0,4.0
33,35,4.0,4.0,4.0,0.0,4.0,0.0,0.0
33,32,4.0,0.0,0.0,0.0,0.0,0.0,0.0
33,61,4.0,4.0,0.0,3.0,0.0,0.0,3.0
33,75,4.0,5.0,5.0,5.0,4.0,4.0,4.0
33,67,4.0,5.0,5.0,4.0,4.0,5.0,4.0
33,158,5.0,5.0,5.0,5.0,5.0,5.0,5.0
33,29,5.0,0.0,0.0,0.0,0.0,0.0,0.0
33,10,5.0,0.0,0.0,0.0,0.0,0.0,0.0
33,57,5.0,0.0,0.0,0.0,0.0,0.0,0.0
33,26,5.0,5.0,5.0,5.0,5.0,5.0,5.0
33,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0
33,41,5.0,5.0,5.0,0.0,0.0,0.0,5.0
33,148,5.0,5.0,5.0,5.0,5.0,5.0,5.0
33,12,5.0,5.0,5.0,5.0,5.0,5.0,5.0
33,139,5.0,5.0,0.0,0.0,5.0,5.0,0.0
33,55,5.0,5.0,5.0,0.0,0.0,0.0,5.0
34,71,1.0,3.0,3.0,1.0,2.0,1.0,2.0
34,74,3.0,0.0,0.0,0.0,0.0,0.0,0.0
34,132,3.0,3.0,0.0,3.0,0.0,0.0,3.0
34,147,3.0,3.0,0.0,0.0,3.0,3.0,0.0
34,70,4.0,4.0,4.0,4.0,4.0,5.0,4.0
34,172,4.0,0.0,0.0,0.0,0.0,0.0,0.0
34,164,4.0,5.0,5.0,4.0,5.0,5.0,4.0
34,109,4.0,2.0,4.0,4.0,5.0,4.0,3.0
34,43,4.0,0.0,0.0,0.0,0.0,0.0,0.0
34,30,4.0,0.0,0.0,0.0,0.0,0.0,0.0
34,118,4.0,5.0,0.0,0.0,0.0,5.0,3.0
34,115,4.0,0.0,0.0,0.0,0.0,0.0,0.0
34,125,4.0,5.0,5.0,4.0,0.0,0.0,0.0
34,173,4.0,0.0,0.0,0.0,0.0,0.0,0.0
34,33,4.0,5.0,5.0,5.0,5.0,4.0,4.0
34,97,5.0,5.0,5.0,5.0,5.0,5.0,5.0
34,112,5.0,0.0,0.0,0.0,0.0,0.0,0.0
34,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0
34,86,5.0,5.0,5.0,5.0,5.0,5.0,5.0
34,150,5.0,5.0,0.0,0.0,0.0,5.0,4.0
34,8,5.0,5.0,4.0,5.0,4.0,5.0,4.0
34,2,5.0,5.0,5.0,0.0,0.0,5.0,0.0
34,62,5.0,5.0,5.0,4.0,5.0,5.0,5.0
34,94,5.0,5.0,5.0,5.0,5.0,5.0,5.0
34,23,5.0,5.0,5.0,0.0,0.0,5.0,0.0
34,63,5.0,5.0,0.0,3.0,0.0,5.0,0.0
34,32,5.0,4.0,5.0,0.0,5.0,0.0,0.0
34,174,5.0,5.0,5.0,5.0,5.0,5.0,4.0
34,59,5.0,0.0,0.0,0.0,0.0,5.0,3.0
34,47,5.0,4.0,5.0,5.0,5.0,5.0,5.0
35,1,1.0,0.0,1.0,1.0,2.0,4.0,1.0
35,59,1.0,1.0,0.0,0.0,0.0,0.0,0.0
35,26,2.0,2.0,4.0,3.0,3.0,4.0,3.0
35,154,3.0,3.0,2.0,4.0,3.0,4.0,3.0
35,8,3.0,3.0,4.0,4.0,4.0,5.0,3.0
35,12,4.0,1.0,2.0,0.0,1.0,0.0,0.0
35,101,4.0,4.0,4.0,4.0,4.0,5.0,4.0
35,175,4.0,4.0,0.0,0.0,5.0,0.0,5.0
35,176,4.0,5.0,5.0,0.0,0.0,5.0,0.0
35,45,4.0,5.0,0.0,5.0,4.0,0.0,0.0
35,56,5.0,0.0,0.0,0.0,0.0,0.0,0.0
35,36,5.0,5.0,5.0,0.0,5.0,0.0,0.0
35,6,5.0,5.0,5.0,4.0,5.0,5.0,5.0
35,30,5.0,5.0,5.0,0.0,5.0,0.0,0.0
35,43,5.0,5.0,5.0,5.0,5.0,4.0,5.0
35,52,5.0,5.0,5.0,4.0,5.0,5.0,5.0
35,14,5.0,5.0,5.0,5.0,5.0,5.0,5.0
35,81,5.0,5.0,5.0,4.0,5.0,4.0,5.0
35,177,5.0,5.0,0.0,0.0,5.0,0.0,5.0
35,64,5.0,5.0,5.0,4.0,5.0,5.0,5.0
35,47,5.0,0.0,0.0,0.0,0.0,0.0,0.0
36,147,1.0,1.0,1.0,1.0,0.0,1.0,1.0
36,178,1.0,1.0,1.0,0.0,0.0,0.0,1.0
36,117,2.0,0.0,0.0,0.0,0.0,0.0,0.0
36,49,3.0,4.0,4.0,3.0,3.0,4.0,3.0
36,52,3.0,5.0,4.0,4.0,5.0,5.0,2.0
36,84,3.0,3.0,3.0,3.0,3.0,4.0,3.0
36,179,3.0,1.0,5.0,3.0,0.0,4.0,5.0
36,5,3.0,3.0,3.0,4.0,3.0,4.0,3.0
36,112,3.0,3.0,4.0,3.0,4.0,3.0,3.0
36,126,4.0,4.0,0.0,3.0,0.0,0.0,4.0
36,11,4.0,0.0,0.0,0.0,0.0,0.0,0.0
36,24,4.0,4.0,4.0,4.0,4.0,5.0,4.0
36,30,4.0,4.0,4.0,3.0,4.0,5.0,4.0
36,63,4.0,0.0,0.0,0.0,0.0,0.0,0.0
36,180,4.0,4.0,4.0,4.0,0.0,3.0,3.0
36,181,4.0,4.0,0.0,3.0,5.0,0.0,0.0
36,26,5.0,5.0,0.0,5.0,0.0,0.0,5.0
36,65,5.0,0.0,0.0,0.0,0.0,0.0,0.0
36,182,5.0,5.0,5.0,5.0,5.0,4.0,5.0
36,127,5.0,4.0,0.0,4.0,0.0,4.0,0.0
36,3,5.0,5.0,0.0,5.0,0.0,5.0,0.0
36,2,5.0,5.0,0.0,5.0,0.0,5.0,0.0
36,165,5.0,0.0,0.0,0.0,0.0,0.0,0.0
36,101,5.0,5.0,5.0,5.0,5.0,5.0,5.0
36,17,5.0,5.0,5.0,4.0,5.0,5.0,5.0
36,43,5.0,0.0,0.0,0.0,0.0,0.0,0.0
36,46,5.0,5.0,5.0,0.0,5.0,0.0,0.0
36,12,5.0,4.0,0.0,0.0,5.0,0.0,5.0
36,62,5.0,5.0,5.0,4.0,4.0,5.0,5.0
36,94,5.0,5.0,5.0,3.0,5.0,5.0,5.0
36,4,5.0,5.0,5.0,3.0,4.0,5.0,5.0
36,34,5.0,5.0,0.0,0.0,5.0,5.0,0.0
36,32,5.0,5.0,5.0,5.0,4.0,5.0,5.0
36,64,5.0,5.0,5.0,4.0,5.0,5.0,5.0
36,55,5.0,5.0,0.0,0.0,0.0,5.0,5.0
36,59,5.0,5.0,5.0,0.0,0.0,0.0,5.0
36,13,5.0,5.0,5.0,5.0,0.0,0.0,0.0
36,88,5.0,5.0,5.0,4.0,5.0,4.0,5.0
37,12,2.0,3.0,3.0,1.0,3.0,4.0,3.0
37,37,3.0,2.0,4.0,2.0,0.0,0.0,0.0
37,173,3.0,0.0,0.0,0.0,0.0,0.0,0.0
37,183,3.0,5.0,0.0,0.0,4.0,0.0,3.0
37,41,4.0,0.0,0.0,0.0,0.0,0.0,0.0
37,3,4.0,4.0,5.0,5.0,3.0,4.0,4.0
37,90,4.0,5.0,5.0,4.0,4.0,4.0,4.0
37,29,4.0,4.0,5.0,4.0,0.0,0.0,0.0
37,26,4.0,1.0,5.0,5.0,5.0,5.0,3.0
37,152,4.0,5.0,0.0,4.0,0.0,0.0,4.0
37,23,4.0,4.0,0.0,0.0,4.0,0.0,4.0
37,82,5.0,5.0,5.0,3.0,0.0,0.0,0.0
37,86,5.0,5.0,5.0,5.0,0.0,0.0,0.0
37,30,5.0,0.0,0.0,0.0,0.0,0.0,0.0
37,67,5.0,0.0,0.0,0.0,0.0,0.0,0.0
37,169,5.0,5.0,0.0,0.0,0.0,5.0,5.0
37,17,5.0,5.0,5.0,0.0,0.0,5.0,0.0
37,123,5.0,5.0,0.0,0.0,5.0,0.0,4.0
37,2,5.0,5.0,0.0,0.0,4.0,5.0,0.0
37,21,5.0,5.0,4.0,5.0,5.0,4.0,4.0
37,62,5.0,5.0,5.0,4.0,5.0,5.0,5.0
37,63,5.0,0.0,0.0,0.0,0.0,0.0,0.0
37,24,5.0,5.0,5.0,5.0,5.0,5.0,5.0
37,147,5.0,5.0,0.0,0.0,0.0,5.0,0.0
37,59,5.0,5.0,5.0,0.0,0.0,3.0,0.0
38,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38,12,4.0,4.0,4.0,4.0,4.0,5.0,4.0
38,2,4.0,5.0,5.0,5.0,5.0,5.0,5.0
38,74,4.0,4.0,0.0,0.0,5.0,3.0,0.0
38,34,4.0,5.0,5.0,0.0,0.0,0.0,4.0
38,17,4.0,4.0,4.0,3.0,5.0,4.0,4.0
38,65,4.0,5.0,5.0,4.0,5.0,5.0,4.0
38,59,4.0,4.0,4.0,4.0,5.0,4.0,4.0
38,136,4.0,4.0,4.0,3.0,5.0,5.0,4.0
38,26,4.0,3.0,5.0,3.0,5.0,5.0,3.0
38,62,4.0,3.0,5.0,4.0,5.0,5.0,5.0
38,36,5.0,5.0,5.0,4.0,5.0,5.0,5.0
38,44,5.0,5.0,5.0,5.0,5.0,5.0,4.0
38,42,5.0,5.0,5.0,5.0,5.0,5.0,5.0
38,173,5.0,5.0,5.0,0.0,0.0,0.0,5.0
38,14,5.0,5.0,5.0,5.0,5.0,5.0,5.0
38,146,5.0,5.0,0.0,5.0,0.0,5.0,0.0
38,147,5.0,5.0,5.0,5.0,0.0,5.0,5.0
38,184,5.0,5.0,0.0,5.0,0.0,0.0,4.0
38,70,5.0,5.0,0.0,3.0,5.0,0.0,0.0
39,139,2.0,2.0,3.0,0.0,0.0,0.0,3.0
39,147,2.0,4.0,0.0,0.0,3.0,0.0,2.0
39,55,3.0,5.0,5.0,0.0,0.0,0.0,0.0
39,70,3.0,2.0,4.0,2.0,3.0,4.0,3.0
39,136,3.0,4.0,4.0,4.0,1.0,4.0,3.0
39,69,3.0,0.0,0.0,0.0,0.0,0.0,0.0
39,169,4.0,5.0,5.0,5.0,4.0,3.0,4.0
39,101,4.0,4.0,4.0,5.0,3.0,5.0,3.0
39,11,4.0,5.0,5.0,3.0,5.0,5.0,4.0
39,159,4.0,0.0,0.0,0.0,0.0,0.0,0.0
39,88,4.0,4.0,0.0,3.0,0.0,0.0,4.0
39,4,4.0,4.0,0.0,0.0,5.0,5.0,0.0
39,17,4.0,5.0,5.0,5.0,5.0,4.0,5.0
39,93,4.0,4.0,0.0,0.0,0.0,5.0,4.0
39,5,4.0,4.0,5.0,4.0,3.0,5.0,5.0
39,59,4.0,4.0,4.0,4.0,0.0,0.0,0.0
39,35,4.0,4.0,4.0,3.0,3.0,5.0,3.0
39,30,4.0,5.0,5.0,4.0,4.0,5.0,5.0
39,82,4.0,5.0,5.0,0.0,5.0,3.0,5.0
39,63,4.0,0.0,0.0,0.0,0.0,0.0,0.0
39,185,4.0,5.0,4.0,4.0,0.0,0.0,0.0
39,140,4.0,5.0,5.0,4.0,3.0,5.0,5.0
39,122,4.0,0.0,0.0,0.0,0.0,0.0,0.0
39,62,4.0,2.0,5.0,4.0,5.0,5.0,5.0
39,97,5.0,5.0,5.0,3.0,5.0,3.0,5.0
39,38,5.0,0.0,0.0,0.0,0.0,0.0,0.0
39,65,5.0,5.0,5.0,5.0,5.0,5.0,5.0
39,36,5.0,5.0,3.0,0.0,5.0,0.0,0.0
39,153,5.0,5.0,5.0,5.0,5.0,5.0,5.0
39,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0
39,3,5.0,4.0,5.0,0.0,5.0,0.0,0.0
39,2,5.0,5.0,0.0,5.0,0.0,0.0,5.0
39,21,5.0,5.0,5.0,5.0,5.0,5.0,5.0
39,8,5.0,5.0,5.0,5.0,0.0,5.0,5.0
39,91,5.0,5.0,0.0,0.0,0.0,5.0,4.0
39,90,5.0,5.0,4.0,4.0,4.0,4.0,4.0
39,26,5.0,5.0,5.0,5.0,5.0,5.0,5.0
39,110,5.0,5.0,5.0,0.0,0.0,5.0,0.0
39,98,5.0,5.0,0.0,3.0,0.0,5.0,0.0
39,111,5.0,0.0,0.0,0.0,0.0,0.0,0.0
39,186,5.0,5.0,0.0,4.0,0.0,3.0,0.0
39,179,5.0,5.0,5.0,5.0,5.0,5.0,5.0
40,4,1.0,1.0,0.0,0.0,0.0,5.0,1.0
40,12,3.0,2.0,0.0,0.0,0.0,4.0,3.0
40,26,3.0,4.0,5.0,4.0,4.0,5.0,4.0
40,43,3.0,3.0,0.0,3.0,0.0,4.0,0.0
40,74,4.0,0.0,0.0,0.0,0.0,0.0,0.0
40,76,4.0,3.0,4.0,4.0,4.0,3.0,3.0
40,17,4.0,4.0,4.0,4.0,4.0,4.0,4.0
40,151,4.0,5.0,4.0,5.0,4.0,5.0,5.0
40,61,4.0,3.0,4.0,3.0,4.0,3.0,3.0
40,173,4.0,0.0,0.0,0.0,0.0,0.0,0.0
40,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
40,29,5.0,5.0,5.0,0.0,0.0,5.0,0.0
40,86,5.0,5.0,5.0,0.0,0.0,5.0,0.0
40,136,5.0,5.0,5.0,4.0,5.0,5.0,5.0
40,146,5.0,5.0,5.0,4.0,0.0,0.0,0.0
40,147,5.0,5.0,4.0,4.0,4.0,5.0,3.0
40,164,5.0,5.0,5.0,5.0,0.0,5.0,5.0
40,31,5.0,4.0,5.0,5.0,5.0,4.0,4.0
41,77,1.0,1.0,0.0,1.0,0.0,2.0,0.0
41,9,2.0,3.0,3.0,3.0,3.0,2.0,2.0
41,33,3.0,4.0,3.0,3.0,2.0,5.0,3.0
41,187,3.0,3.0,0.0,0.0,0.0,4.0,3.0
41,98,3.0,0.0,0.0,0.0,0.0,0.0,0.0
41,40,3.0,4.0,0.0,2.0,0.0,0.0,4.0
41,127,3.0,4.0,3.0,3.0,3.0,3.0,3.0
41,61,3.0,4.0,0.0,0.0,4.0,5.0,0.0
41,161,3.0,4.0,3.0,0.0,0.0,5.0,0.0
41,154,4.0,0.0,0.0,0.0,0.0,0.0,0.0
41,4,4.0,5.0,5.0,4.0,4.0,4.0,4.0
41,21,4.0,4.0,0.0,0.0,5.0,0.0,5.0
41,43,4.0,5.0,5.0,4.0,5.0,5.0,5.0
41,95,4.0,4.0,5.0,3.0,0.0,3.0,4.0
41,26,4.0,5.0,0.0,5.0,0.0,5.0,0.0
41,167,4.0,5.0,0.0,0.0,4.0,4.0,0.0
41,65,5.0,5.0,4.0,5.0,5.0,5.0,4.0
41,30,5.0,5.0,5.0,4.0,5.0,5.0,5.0
41,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41,67,5.0,5.0,5.0,5.0,5.0,5.0,5.0
41,128,5.0,5.0,5.0,4.0,5.0,5.0,5.0
41,68,5.0,5.0,0.0,0.0,0.0,0.0,0.0
41,188,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41,14,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41,159,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41,166,5.0,5.0,5.0,0.0,0.0,0.0,5.0
41,139,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41,103,5.0,5.0,3.0,3.0,0.0,0.0,0.0
41,32,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41,114,5.0,5.0,5.0,4.0,5.0,5.0,4.0
41,189,5.0,5.0,5.0,3.0,4.0,5.0,4.0
42,30,1.0,1.0,3.0,1.0,1.0,3.0,3.0
42,190,2.0,2.0,1.0,3.0,0.0,0.0,0.0
42,4,3.0,3.0,4.0,0.0,0.0,5.0,0.0
42,167,3.0,2.0,3.0,0.0,3.0,0.0,0.0
42,2,4.0,5.0,0.0,0.0,0.0,5.0,5.0
42,24,4.0,5.0,4.0,4.0,4.0,0.0,0.0
42,65,4.0,4.0,0.0,0.0,0.0,4.0,4.0
42,16,5.0,5.0,0.0,5.0,5.0,0.0,0.0
42,41,5.0,5.0,0.0,5.0,5.0,0.0,0.0
42,1,5.0,5.0,4.0,4.0,5.0,5.0,4.0
42,59,5.0,5.0,0.0,5.0,0.0,4.0,0.0
43,100,3.0,3.0,3.0,0.0,0.0,0.0,3.0
43,1,3.0,4.0,0.0,3.0,4.0,0.0,0.0
43,131,3.0,3.0,0.0,0.0,4.0,0.0,3.0
43,157,4.0,4.0,0.0,4.0,0.0,0.0,4.0
43,191,4.0,0.0,0.0,0.0,0.0,0.0,0.0
43,30,5.0,0.0,5.0,5.0,5.0,5.0,0.0
43,21,5.0,5.0,5.0,5.0,5.0,5.0,5.0
43,77,5.0,4.0,5.0,5.0,3.0,3.0,3.0
43,38,5.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,5.0,5.0,5.0,0.0,0.0,0.0,4.0
43,62,5.0,5.0,5.0,5.0,5.0,5.0,5.0
44,41,3.0,3.0,3.0,2.0,0.0,0.0,3.0
44,65,3.0,3.0,0.0,0.0,3.0,0.0,3.0
44,142,3.0,5.0,0.0,3.0,5.0,0.0,0.0
44,112,5.0,0.0,0.0,0.0,0.0,0.0,0.0
44,82,5.0,5.0,5.0,5.0,5.0,5.0,5.0
44,68,5.0,0.0,0.0,0.0,0.0,0.0,0.0
44,21,5.0,5.0,4.0,4.0,5.0,5.0,5.0
44,154,5.0,5.0,5.0,0.0,0.0,5.0,0.0
44,177,5.0,5.0,4.0,4.0,5.0,5.0,5.0
44,155,5.0,5.0,0.0,4.0,0.0,0.0,5.0
45,192,2.0,0.0,0.0,0.0,0.0,0.0,0.0
45,162,2.0,0.0,0.0,0.0,0.0,0.0,0.0
45,193,3.0,5.0,3.0,5.0,5.0,5.0,3.0
45,61,3.0,4.0,0.0,0.0,0.0,5.0,4.0
45,3,4.0,5.0,0.0,4.0,0.0,0.0,5.0
45,112,4.0,5.0,0.0,0.0,4.0,4.0,0.0
45,175,4.0,4.0,0.0,0.0,4.0,5.0,0.0
45,139,4.0,4.0,0.0,0.0,0.0,4.0,4.0
45,14,5.0,5.0,0.0,0.0,0.0,5.0,5.0
45,59,5.0,5.0,5.0,3.0,0.0,0.0,0.0
45,164,5.0,5.0,0.0,5.0,0.0,0.0,5.0
46,51,2.0,2.0,4.0,2.0,3.0,4.0,3.0
46,78,2.0,5.0,3.0,0.0,1.0,0.0,0.0
46,131,3.0,4.0,3.0,2.0,0.0,0.0,0.0
46,2,3.0,2.0,4.0,0.0,0.0,0.0,4.0
46,26,3.0,2.0,4.0,2.0,4.0,4.0,4.0
46,127,4.0,4.0,5.0,4.0,5.0,4.0,5.0
46,38,5.0,5.0,0.0,0.0,0.0,5.0,5.0
46,67,5.0,5.0,0.0,0.0,5.0,5.0,0.0
46,95,5.0,5.0,0.0,0.0,0.0,5.0,5.0
46,69,5.0,5.0,5.0,5.0,0.0,0.0,0.0
47,93,1.0,3.0,4.0,1.0,3.0,3.0,3.0
